text,head,tail,url,date
Silas Deane to Elizabeth Deane ,Silas Deane,Elizabeth Deane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00110)),1774-09-06
Caesar Rodney to Thomas Rodney ,Caesar Rodney,Thomas Rodney,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00159)),1774-09-17
"Samuel Ward to Samuel Ward, Jr. ",Samuel Ward,"Samuel Ward, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00195)),1774-09-25
George Washington to Robert Mackenzie ,George Washington,Robert Mackenzie,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001151)),1774-10-10
Joseph Galloway to Thomas Nickleson ,Joseph Galloway,Thomas Nickleson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001220)),NA
Joseph Galloway to Samuel Verplanck ,Joseph Galloway,Samuel Verplanck,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001240)),1775-01-14
Joseph Galloway to William Franklin ,Joseph Galloway,William Franklin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001256)),1775-02-28
Richard Caswell to William Caswell ,Richard Caswell,William Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001275)),1775-05-11
Richard Henry Lee to Francis Lightfoot Lee ,Richard Henry Lee,Francis Lightfoot Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001313)),1775-05-21
John Adams to John Winthrop ,John Adams,John Winthrop,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001347)),1775-05-29
John Adams to Elbridge Gerry ,John Adams,Elbridge Gerry,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001387)),1775-06-07
Eliphalet Dyer to Joseph Trumbull ,Eliphalet Dyer,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001413)),1775-06-10
Eliphalet Dyer to Joseph Trumbull ,Eliphalet Dyer,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001441)),1775-06-17
"Eliphalet Dyer to Jonathan Trumbull, Sr. ",Eliphalet Dyer,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001460)),1775-06-20
Samuel Ward to Henry Ward ,Samuel Ward,Henry Ward,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001481)),1775-06-22
Richard Henry Lee to George Washington ,Richard Henry Lee,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001501)),1775-06-30
John Hancock to George Washington ,John Hancock,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001525)),1775-07-05
Joseph Hewes to the Edenton Independent Company ,Joseph Hewes,the Edenton Independent Company,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001546)),NA
Edmund Pendleton to William Woodford ,Edmund Pendleton,William Woodford,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001569)),1775-07-15
"John Hancock to Jonathan Trumbull, Sr. ",John Hancock,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001594)),NA
John Adams to James Warren ,John Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001612)),1775-07-26
Richard Henry Lee to George Washington ,Richard Henry Lee,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001636)),1775-08-01
James Wilson to John Montgomery ,James Wilson,John Montgomery,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg001656)),1775-08-25
Henry Laurens to John Laurens ,Henry Laurens,John Laurens,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01329)),1779-06-05
John Fell to Robert Morris ,John Fell,Robert Morris,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01365)),1779-06-13
William Whipple to Josiah Bartlett ,William Whipple,Josiah Bartlett,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01396)),1779-06-20
"John Armstrong, Sr., to George Washington ","John Armstrong, Sr.,",George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013119)),1779-06-25
Henry Laurens to William Livingston ,Henry Laurens,William Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013166)),1779-07-05
Nathaniel Peabody to Meshech Weare ,Nathaniel Peabody,Meshech Weare,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013196)),NA
Francis Lewis to Unknown ,Francis Lewis,Unknown,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013221)),1779-07-13
Thomas McKean to Sarah McKean ,Thomas McKean,Sarah McKean,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013248)),1779-07-16
Nathaniel Peabody to Josiah Bartlett ,Nathaniel Peabody,Josiah Bartlett,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013274)),1779-07-20
John Jay to Anthony Wayne ,John Jay,Anthony Wayne,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013306)),1779-07-27
James Lovell to Samuel Adams ,James Lovell,Samuel Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013330)),1779-08-03
John Collins to Horatio Gates ,John Collins,Horatio Gates,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013359)),NA
James Lovell to Abigail Adams ,James Lovell,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013377)),1779-08-12
John Jay to George Clinton ,John Jay,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013406)),1779-08-18
William Whipple to Richard Henry Lee ,William Whipple,Richard Henry Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013427)),1779-08-23
John Jay to George Clinton ,John Jay,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013445)),1779-08-27
Henry Marchant to Nehemiah Hubbard ,Henry Marchant,Nehemiah Hubbard,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013466)),1779-08-31
Cornelius Harnett to Richard Caswell ,Cornelius Harnett,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013523)),1779-09-14
John Jay to Marriot Arbuthnot ,John Jay,Marriot Arbuthnot,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013544)),1779-09-18
James Lovell to Arthur Lee ,James Lovell,Arthur Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013568)),1779-09-22
Samuel Huntington to Henry Lee ,Samuel Huntington,Henry Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013599)),1779-09-28
Cyrus Griffin to Benjamin Franklin ,Cyrus Griffin,Benjamin Franklin,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg013624)),9-09-17
John Hancock to Philip Schuyler ,John Hancock,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00243)),1775-09-20
Richard Henry Lee to George Washington ,Richard Henry Lee,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00278)),1775-09-26
John Adams to James Warren ,John Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002115)),1775-10-02
Samuel Ward to Nicholas Cooke ,Samuel Ward,Nicholas Cooke,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002141)),1775-10-05
Thomas Jefferson to Francis Eppes ,Thomas Jefferson,Francis Eppes,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002172)),1775-10-10
John Adams to William Cooper ,John Adams,William Cooper,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002206)),17-10-19
Richard Henry Lee to George Washington ,Richard Henry Lee,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002228)),1775-10-22
John Jay to Alexander McDougall ,John Jay,Alexander McDougall,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002255)),1775-10-26
Samuel Adams to James Warren ,Samuel Adams,James Warren,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002289)),1775-11-04
Joseph Hewes to James Iredell ,Joseph Hewes,James Iredell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002312)),1775-11-09
John Adams to Joseph Ward ,John Adams,Joseph Ward,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002333)),1775-11-14
Thomas Lynch to Ralph Izard ,Thomas Lynch,Ralph Izard,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002350)),1775-11-19
Richard Henry Lee to Henry Tucker ,Richard Henry Lee,Henry Tucker,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002368)),NA
Richard Henry Lee to Catherine Macaulay ,Richard Henry Lee,Catherine Macaulay,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002391)),1775-11-29
Josiah Bartlett to Mary Bartlett ,Josiah Bartlett,Mary Bartlett,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002415)),1775-12-04
William Livingston to William Alexander ,William Livingston,William Alexander,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002444)),1775-12-09
"John Jay to Robert R. Livingston, Jr. ",John Jay,"Robert R. Livingston, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002472)),NA
Eliphalet Dyer to Joseph Trumbull ,Eliphalet Dyer,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg002498)),1775-12-26
James Lovell to John Adams ,James Lovell,John Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg0147)),1779-10-01
Henry Laurens to Samuel Adams ,Henry Laurens,Samuel Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01430)),1779-10-05
William Sharpe to Richard Caswell ,William Sharpe,Richard Caswell,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01456)),1779-10-12
Samuel Holten to the Massachusetts Council ,Samuel Holten,the Massachusetts Council,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01487)),1779-10-15
Samuel Huntington to John Adams ,Samuel Huntington,John Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014112)),1779-10-21
Samuel Huntington to James Wilkinson ,Samuel Huntington,James Wilkinson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014140)),NA
Samuel Huntington to John Jay ,Samuel Huntington,John Jay,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014170)),1779-11-05
Samuel Huntington to John Hancock ,Samuel Huntington,John Hancock,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014203)),NA
Elbridge Gerry to John Clark ,Elbridge Gerry,John Clark,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014227)),1779-11-16
James Forbes to Thomas Sim Lee? ,James Forbes,Thomas Sim Lee?,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014259)),1779-11-23
Robert R. Livingston to George Clinton ,Robert R. Livingston,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014282)),0-11-03
John Mathews to Benjamin Lincoln ,John Mathews,Benjamin Lincoln,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014303)),1779-12-10
Philip Schuyler to James Duane ,Philip Schuyler,James Duane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014325)),1779-12-16
James Lovell to Abigail Adams ,James Lovell,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014346)),1779-12-22
Samuel Huntington to George Washington ,Samuel Huntington,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014365)),1779-12-30
Samuel Huntington to Benjamin Lincoln ,Samuel Huntington,Benjamin Lincoln,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014387)),NA
Board of Treasury to Nathanael Greene ,Board of Treasury,Nathanael Greene,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014404)),1780-01-14
James Lovell to Samuel Adams ,James Lovell,Samuel Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014425)),1780-01-21
William Floyd to George Clinton ,William Floyd,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014448)),1780-01-28
Elbridge Gerry to Joseph Ward ,Elbridge Gerry,Joseph Ward,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014467)),NA
Samuel Huntington to Lachlan McIntosh ,Samuel Huntington,Lachlan McIntosh,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014490)),1780-02-15
James Lovell to Samuel Adams ,James Lovell,Samuel Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014513)),1780-02-24
Samuel Huntington to Benjamin Lincoln ,Samuel Huntington,Benjamin Lincoln,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014536)),1780-03-06
John Fell to Robert Morris ,John Fell,Robert Morris,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014558)),2-03-01
James Lovell to Samuel Adams ,James Lovell,Samuel Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014580)),1780-03-17
Oliver Ellsworth to Jeremiah Wadsworth ,Oliver Ellsworth,Jeremiah Wadsworth,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014603)),1780-03-23
Abraham Clark to William Livingston ,Abraham Clark,William Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg014622)),1780-03-31
Robert Treat Paine to Philip Schuyler ,Robert Treat Paine,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00316)),1776-01-02
Josiah Bartlett to John Langdon ,Josiah Bartlett,John Langdon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00343)),1776-01-08
Christopher Gadsden to Esek Hopkins ,Christopher Gadsden,Esek Hopkins,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00379)),1776-01-15
Oliver Wolcott to Philip Schuyler ,Oliver Wolcott,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003111)),1776-01-24
James Duane to Robert R. Livingston ,James Duane,Robert R. Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003145)),1776-01-31
William Hooper to Samuel Johnston ,William Hooper,Samuel Johnston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003174)),1776-02-06
John Hancock to George Washington ,John Hancock,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003200)),NA
Robert Morris to Charles Lee ,Robert Morris,Charles Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003230)),1776-02-17
Samuel Huntington to Joseph Trumbull ,Samuel Huntington,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003249)),1776-02-20
William Whipple to Joseph Whipple ,William Whipple,Joseph Whipple,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003288)),1776-03-03
John Hancock to Philip Schuyler ,John Hancock,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003310)),1776-03-07
Matthew Tilghman to Anna Maria Tilghman ,Matthew Tilghman,Anna Maria Tilghman,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003337)),1776-03-13
Oliver Wolcott to Laura Wolcott ,Oliver Wolcott,Laura Wolcott,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003370)),1776-03-20
Richard Henry Lee to Charles Lee ,Richard Henry Lee,Charles Lee,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003395)),1776-03-25
Samuel Huntington to Joseph Trumbull ,Samuel Huntington,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003422)),1776-03-30
John Hancock to Philip Schuyler ,John Hancock,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003442)),1776-04-04
Jonathan Dickinson Sergeant to John Adams ,Jonathan Dickinson Sergeant,John Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003464)),1776-04-11
Benjamin Franklin to Josiah Quincy ,Benjamin Franklin,Josiah Quincy,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003481)),1776-04-15
Samuel Chase to John Adams ,Samuel Chase,John Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003505)),1776-04-18
John Adams to William Tudor ,John Adams,William Tudor,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003525)),1776-04-24
Samuel Chase to John Adams ,Samuel Chase,John Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003545)),NA
Samuel Huntington to Jabez Huntington ,Samuel Huntington,Jabez Huntington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003569)),1776-05-04
John Hancock to Joseph Trumbull ,John Hancock,Joseph Trumbull,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003602)),1776-05-11
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg003623)),NA
James Lovell to Horatio Gates ,James Lovell,Horatio Gates,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01515)),1780-04-06
John Morin Scott to James Duane ,John Morin Scott,James Duane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01533)),1780-04-13
John Morin Scott to George Clinton ,John Morin Scott,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01559)),1780-04-19
James Searle to Nathanael Greene ,James Searle,Nathanael Greene,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg01577)),1780-05-02
John Fell to William Livingston ,John Fell,William Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015100)),1780-05-08
Philip Schuyler to James Duane ,Philip Schuyler,James Duane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015122)),1780-05-14
Samuel Holten to Richard Bache ,Samuel Holten,Richard Bache,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015147)),NA
James Duane to George Washington ,James Duane,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015165)),1780-05-21
Philip Schuyler to George Clinton ,Philip Schuyler,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015189)),1780-05-27
Samuel Huntington to George Washington ,Samuel Huntington,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015211)),1780-06-01
Samuel Huntington to George Washington ,Samuel Huntington,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015238)),1780-06-05
Cyrus Griffin to Thomas Jefferson ,Cyrus Griffin,Thomas Jefferson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015260)),1780-06-09
Samuel Huntington to George Washington ,Samuel Huntington,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015284)),1780-06-12
"John Armstrong, Sr., to Horatio Gates ","John Armstrong, Sr.,",Horatio Gates,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015303)),1780-06-15
Samuel Huntington to Meshech Weare ,Samuel Huntington,Meshech Weare,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015327)),1780-06-18
Samuel Huntington to Certain States ,Samuel Huntington,Certain States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015351)),1780-06-22
George Walton to Horatio Gates ,George Walton,Horatio Gates,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015372)),NA
Philip Schuyler to Samuel Huntington ,Philip Schuyler,Samuel Huntington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015395)),1780-07-07
John Walker to Thomas Jefferson ,John Walker,Thomas Jefferson,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015426)),1780-07-11
William Churchill Houston to Joseph Ward ,William Churchill Houston,Joseph Ward,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015449)),1780-07-17
"Samuel Huntington to Jonathan Trumbull, Sr. ",Samuel Huntington,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015477)),1780-07-22
Charles Thomson to the States ,Charles Thomson,the States,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015510)),1780-07-28
John Mathews to Benjamin Lincoln ,John Mathews,Benjamin Lincoln,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015533)),1780-08-05
Samuel Huntington to Horatio Gates ,Samuel Huntington,Horatio Gates,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015559)),1780-08-14
Samuel Huntington to Ralph Izard ,Samuel Huntington,Ralph Izard,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015584)),NA
Ezekiel Cornell to William Greene ,Ezekiel Cornell,William Greene,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg015605)),1780-08-29
Oliver Wolcott to Samuel Lyman ,Oliver Wolcott,Samuel Lyman,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00412)),1776-05-17
Josiah Bartlett to John Langdon ,Josiah Bartlett,John Langdon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00431)),1776-05-19
John Hancock to Susannah Connolly ,John Hancock,Susannah Connolly,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00447)),NA
Samuel Chase to Philip Schuyler ,Samuel Chase,Philip Schuyler,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg00478)),1776-05-31
"Willing, Morris & Co. to William Bingham ","Willing, Morris & Co.",William Bingham,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004103)),1776-06-03
Robert Morris to Silas Deane ,Robert Morris,Silas Deane,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004120)),1776-06-06
John Hancock to Certain Colonies ,John Hancock,Certain Colonies,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004142)),1776-06-11
Josiah Bartlett to Meshech Weare ,Josiah Bartlett,Meshech Weare,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004165)),NA
John Hancock to Daniel Roberdeau ,John Hancock,Daniel Roberdeau,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004184)),1776-06-17
John Hancock to John Witherspoon ,John Hancock,John Witherspoon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004204)),NA
John Adams to William Gordon ,John Adams,William Gordon,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004224)),1776-06-23
John Hancock to Certain Colonies ,John Hancock,Certain Colonies,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004241)),NA
"Francis Lewis to Nathaniel Shaw, Jr. ",Francis Lewis,"Nathaniel Shaw, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004263)),1776-06-29
"Joseph Hewes to Samuel Purviance, Jr. ",Joseph Hewes,"Samuel Purviance, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004285)),1776-07-02
John Hancock to George Washington ,John Hancock,George Washington,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004314)),1776-07-06
Samuel Adams to John Pitts ,Samuel Adams,John Pitts,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004333)),NA
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004353)),1776-07-11
John Adams to Abigail Adams ,John Adams,Abigail Adams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004380)),1776-07-16
John Hancock to the Pennsylvania Convention ,John Hancock,the Pennsylvania Convention,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004398)),NA
John Adams to Jonathan Dickinson Sergeant ,John Adams,Jonathan Dickinson Sergeant,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004418)),1776-07-21
"Francis Lewis to Jonathan Trumbull, Jr. ",Francis Lewis,"Jonathan Trumbull, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg004437)),NA
